step,loss,lr
542,0.02561980,0.0000997174
543,0.03501556,0.0000997164
544,0.04952164,0.0000997153
545,0.05848943,0.0000997143
546,0.10078707,0.0000997132
547,0.02971578,0.0000997122
548,0.03737887,0.0000997111
549,0.06228585,0.0000997101
550,0.05803811,0.0000997090
551,0.03489014,0.0000997080
552,0.05991959,0.0000997069
553,0.11752358,0.0000997058
554,0.04587052,0.0000997048
555,0.13703690,0.0000997037
556,0.07806011,0.0000997026
557,0.04865266,0.0000997016
558,0.07086272,0.0000997005
559,0.05180351,0.0000996994
560,0.05208921,0.0000996983
561,0.04817344,0.0000996973
562,0.07288595,0.0000996962
563,0.08922864,0.0000996951
564,0.02711194,0.0000996940
565,0.05407823,0.0000996929
566,0.10651713,0.0000996919
567,0.05098530,0.0000996908
568,0.03217221,0.0000996897
569,0.06474682,0.0000996886
570,0.07471958,0.0000996875
571,0.11830300,0.0000996864
572,0.11799169,0.0000996853
573,0.03956679,0.0000996842
574,0.03095022,0.0000996831
575,0.03861002,0.0000996820
576,0.03080650,0.0000996809
577,0.05048724,0.0000996798
578,0.04863634,0.0000996787
579,0.03900639,0.0000996776
580,0.06464948,0.0000996764
581,0.04440495,0.0000996753
582,0.03689854,0.0000996742
583,0.06983023,0.0000996731
584,0.04244456,0.0000996720
585,0.05350100,0.0000996708
586,0.05372984,0.0000996697
587,0.03744164,0.0000996686
588,0.03450489,0.0000996675
589,0.05014585,0.0000996663
590,0.04594349,0.0000996652
591,0.04058333,0.0000996641
592,0.02731766,0.0000996629
593,0.02534155,0.0000996618
594,0.11150233,0.0000996607
595,0.07315604,0.0000996595
596,0.03204578,0.0000996584
597,0.03714331,0.0000996572
598,0.08446869,0.0000996561
599,0.03507517,0.0000996549
600,0.04940189,0.0000996538
601,0.06066661,0.0000996526
602,0.06687944,0.0000996515
603,0.06809785,0.0000996503
604,0.06296321,0.0000996491
605,0.03678942,0.0000996480
606,0.03730922,0.0000996468
607,0.07751752,0.0000996457
608,0.06050970,0.0000996445
609,0.09085356,0.0000996433
610,0.05120973,0.0000996421
611,0.03837438,0.0000996410
612,0.02938827,0.0000996398
613,0.04357247,0.0000996386
614,0.04022170,0.0000996374
615,0.04318168,0.0000996363
616,0.07933549,0.0000996351
617,0.14813568,0.0000996339
618,0.06289494,0.0000996327
619,0.06180844,0.0000996315
620,0.04679225,0.0000996303
621,0.05257477,0.0000996291
622,0.08812796,0.0000996279
623,0.05224431,0.0000996268
624,0.07158573,0.0000996256
625,0.10820906,0.0000996244
626,0.03762282,0.0000996232
627,0.05079426,0.0000996219
628,0.06828448,0.0000996207
629,0.04724782,0.0000996195
630,0.04839618,0.0000996183
631,0.19589478,0.0000996171
632,0.05491146,0.0000996159
633,0.05834088,0.0000996147
634,0.05370348,0.0000996135
635,0.03164000,0.0000996123
636,0.05663926,0.0000996110
637,0.05740133,0.0000996098
638,0.07336257,0.0000996086
639,0.04337510,0.0000996074
640,0.11191408,0.0000996061
641,0.03395704,0.0000996049
642,0.08793720,0.0000996037
643,0.05875978,0.0000996024
644,0.03953257,0.0000996012
645,0.09637349,0.0000996000
646,0.09190203,0.0000995987
647,0.05688820,0.0000995975
648,0.05374539,0.0000995962
649,0.03133264,0.0000995950
650,0.08146350,0.0000995937
651,0.03364655,0.0000995925
652,0.05982741,0.0000995912
653,0.04618338,0.0000995900
654,0.03020817,0.0000995887
655,0.04049970,0.0000995875
656,0.05839234,0.0000995862
657,0.03846169,0.0000995850
658,0.05341943,0.0000995837
659,0.04491814,0.0000995824
660,0.06990036,0.0000995812
661,0.04634832,0.0000995799
662,0.05887730,0.0000995786
663,0.06232925,0.0000995774
664,0.12925011,0.0000995761
665,0.05625515,0.0000995748
666,0.02970698,0.0000995735
667,0.10393544,0.0000995722
668,0.03278930,0.0000995710
669,0.04755730,0.0000995697
670,0.03106064,0.0000995684
671,0.04615864,0.0000995671
672,0.09638458,0.0000995658
673,0.05192823,0.0000995645
674,0.04043205,0.0000995632
675,0.03235275,0.0000995619
676,0.04703732,0.0000995606
677,0.03587715,0.0000995593
678,0.04325465,0.0000995580
679,0.04178443,0.0000995567
680,0.07011101,0.0000995554
681,0.05075080,0.0000995541
682,0.04634387,0.0000995528
683,0.07237943,0.0000995515
684,0.07436816,0.0000995502
685,0.03456978,0.0000995489
686,0.09205948,0.0000995476
687,0.09487054,0.0000995462
688,0.06242792,0.0000995449
689,0.04974826,0.0000995436
690,0.01930828,0.0000995423
691,0.06102120,0.0000995410
692,0.03167845,0.0000995396
693,0.04716295,0.0000995383
694,0.02712374,0.0000995370
695,0.04511286,0.0000995356
696,0.06289537,0.0000995343
697,0.04547405,0.0000995330
698,0.06043646,0.0000995316
699,0.04797355,0.0000995303
700,0.06055110,0.0000995289
701,0.05271955,0.0000995276
702,0.03742585,0.0000995262
703,0.02428667,0.0000995249
704,0.05618504,0.0000995235
705,0.03695684,0.0000995222
706,0.04202532,0.0000995208
707,0.04762970,0.0000995195
708,0.05158500,0.0000995181
709,0.07176435,0.0000995168
710,0.06494585,0.0000995154
711,0.05187419,0.0000995140
712,0.04762166,0.0000995127
713,0.05365822,0.0000995113
714,0.06995848,0.0000995099
715,0.06670721,0.0000995086
716,0.04163811,0.0000995072
717,0.18140423,0.0000995058
718,0.03700669,0.0000995044
719,0.03116230,0.0000995031
720,0.06547175,0.0000995017
721,0.01732660,0.0000995003
722,0.02931777,0.0000994989
723,0.06145951,0.0000994975
724,0.03429770,0.0000994961
725,0.03844384,0.0000994947
726,0.03655976,0.0000994934
727,0.07798030,0.0000994920
728,0.04238677,0.0000994906
729,0.03128712,0.0000994892
730,0.03957873,0.0000994878
731,0.07489857,0.0000994864
732,0.03897044,0.0000994850
733,0.03635744,0.0000994836
734,0.04191408,0.0000994821
735,0.05118573,0.0000994807
736,0.11242923,0.0000994793
737,0.04533616,0.0000994779
738,0.04132556,0.0000994765
739,0.04229911,0.0000994751
740,0.18967277,0.0000994737
741,0.03166754,0.0000994722
742,0.05405213,0.0000994708
743,0.03283945,0.0000994694
744,0.04585224,0.0000994680
745,0.06194725,0.0000994665
746,0.03886612,0.0000994651
747,0.05257495,0.0000994637
748,0.04771544,0.0000994622
749,0.06405780,0.0000994608
750,0.03308169,0.0000994594
751,0.03329668,0.0000994579
752,0.07067924,0.0000994565
753,0.05734025,0.0000994550
754,0.10020965,0.0000994536
755,0.08265991,0.0000994521
756,0.10113294,0.0000994507
757,0.05858550,0.0000994492
758,0.03278190,0.0000994478
759,0.04494515,0.0000994463
760,0.04153267,0.0000994449
761,0.04981339,0.0000994434
762,0.03723614,0.0000994420
763,0.04964072,0.0000994405
764,0.03916439,0.0000994390
765,0.01700523,0.0000994376
766,0.04972092,0.0000994361
767,0.03100684,0.0000994346
768,0.04091856,0.0000994332
769,0.03928957,0.0000994317
770,0.03849967,0.0000994302
771,0.03914481,0.0000994287
772,0.05887952,0.0000994272
773,0.02818727,0.0000994258
774,0.05771261,0.0000994243
775,0.04139629,0.0000994228
776,0.04923728,0.0000994213
777,0.04947974,0.0000994198
778,0.04831767,0.0000994183
779,0.03267464,0.0000994168
780,0.07536568,0.0000994153
781,0.07649283,0.0000994138
782,0.03295041,0.0000994123
783,0.05144193,0.0000994108
784,0.03640232,0.0000994093
785,0.03378229,0.0000994078
786,0.12074864,0.0000994063
787,0.05897069,0.0000994048
788,0.04548609,0.0000994033
789,0.06194524,0.0000994018
790,0.05297045,0.0000994003
791,0.04796956,0.0000993988
792,0.03483749,0.0000993972
793,0.02862658,0.0000993957
794,0.02394952,0.0000993942
795,0.08993554,0.0000993927
796,0.03022294,0.0000993912
797,0.02456431,0.0000993896
798,0.06091253,0.0000993881
799,0.04459360,0.0000993866
800,0.05751892,0.0000993850
801,0.03732013,0.0000993835
802,0.03450819,0.0000993820
803,0.02646875,0.0000993804
804,0.01542069,0.0000993789
805,0.04934809,0.0000993773
806,0.03315117,0.0000993758
807,0.07982093,0.0000993742
808,0.06662370,0.0000993727
809,0.10654990,0.0000993711
810,0.03583870,0.0000993696
811,0.05425645,0.0000993680
812,0.08091943,0.0000993665
813,0.04645768,0.0000993649
814,0.03654321,0.0000993634
815,0.03528439,0.0000993618
816,0.05897520,0.0000993602
817,0.03703765,0.0000993587
818,0.05601891,0.0000993571
819,0.03525032,0.0000993555
820,0.08153749,0.0000993540
821,0.04088769,0.0000993524
822,0.04306475,0.0000993508
823,0.06115886,0.0000993492
824,0.06499217,0.0000993477
825,0.02925004,0.0000993461
826,0.05307413,0.0000993445
827,0.06471379,0.0000993429
828,0.04323240,0.0000993413
829,0.02703097,0.0000993397
830,0.06218516,0.0000993381
831,0.03248946,0.0000993366
832,0.06588420,0.0000993350
833,0.04791128,0.0000993334
834,0.07085143,0.0000993318
835,0.02489366,0.0000993302
836,0.06231759,0.0000993286
837,0.03457505,0.0000993270
838,0.02522564,0.0000993254
839,0.03656300,0.0000993238
840,0.05193471,0.0000993221
841,0.04905681,0.0000993205
842,0.03114618,0.0000993189
843,0.07907113,0.0000993173
844,0.05820738,0.0000993157
845,0.03054179,0.0000993141
846,0.06765097,0.0000993124
847,0.03702581,0.0000993108
848,0.09436267,0.0000993092
849,0.02828052,0.0000993076
850,0.07206248,0.0000993059
851,0.04445883,0.0000993043
852,0.04242860,0.0000993027
853,0.14164674,0.0000993010
854,0.01933105,0.0000992994
855,0.05546797,0.0000992978
856,0.01085698,0.0000992961
857,0.03670230,0.0000992945
858,0.02993904,0.0000992928
859,0.03952968,0.0000992912
860,0.03461773,0.0000992896
861,0.07773631,0.0000992879
862,0.03280444,0.0000992863
863,0.09460036,0.0000992846
864,0.05934034,0.0000992829
865,0.02845875,0.0000992813
866,0.06952592,0.0000992796
867,0.09520943,0.0000992780
868,0.04830489,0.0000992763
869,0.05365066,0.0000992746
870,0.04989454,0.0000992730
871,0.04047528,0.0000992713
872,0.04566853,0.0000992696
873,0.03304089,0.0000992680
874,0.03649431,0.0000992663
875,0.11460673,0.0000992646
876,0.03781353,0.0000992629
877,0.03555962,0.0000992613
878,0.03473854,0.0000992596
879,0.04804160,0.0000992579
880,0.06799048,0.0000992562
881,0.04560587,0.0000992545
882,0.04510155,0.0000992528
883,0.04699126,0.0000992511
884,0.03219039,0.0000992495
885,0.01475976,0.0000992478
886,0.04980519,0.0000992461
887,0.03101145,0.0000992444
888,0.04868513,0.0000992427
889,0.02946033,0.0000992410
890,0.04973653,0.0000992393
891,0.02994368,0.0000992375
892,0.03968293,0.0000992358
893,0.03345838,0.0000992341
894,0.04113144,0.0000992324
895,0.04760342,0.0000992307
896,0.06889048,0.0000992290
897,0.06810585,0.0000992273
898,0.02788721,0.0000992256
899,0.02894263,0.0000992238
900,0.04371139,0.0000992221
901,0.02509333,0.0000992204
902,0.02777541,0.0000992187
903,0.04194101,0.0000992169
904,0.04865541,0.0000992152
905,0.03439682,0.0000992135
906,0.08443116,0.0000992117
907,0.05482215,0.0000992100
908,0.04690044,0.0000992083
909,0.04462440,0.0000992065
910,0.04045085,0.0000992048
911,0.05455824,0.0000992030
